idx,y_true,y_pred,dimension_label,response,raw,dim_pred
3990,0,0,21_tobacco,My dentist praised me for not using tobacco.,"21_tobacco, 0",21_tobacco
3991,0,0,21_tobacco,I love biking and want to keep my stamina high.,"37_exercise, 0",37_exercise
3992,0,0,21_tobacco,"Even in social events, I politely decline any offers.","22_substance, 0",22_substance
3993,0,0,21_tobacco,I was taught from a young age to avoid tobacco.,"21_tobacco, 0",21_tobacco
3994,0,1,21_tobacco,The anti-smoking ads really resonated with me.,"21_tobacco, 1",21_tobacco
3995,0,0,21_tobacco,"My grandparents had smoking-related illnesses, so I avoid it.","21_tobacco, 0",21_tobacco
3996,0,0,21_tobacco,I want to set a good example for my younger siblings.,"19_family_relationship, 0",19_family_relationship
3997,0,0,21_tobacco,I feel proud to be smoke-free.,"21_tobacco, 0",21_tobacco
3998,0,0,21_tobacco,I use essential oils instead of smoking to relax.,"32_coping, 0",32_coping
3999,0,0,21_tobacco,"Clean air matters to me, indoors and outdoors.","Other, 0","NA, 99"
4000,0,0,21_tobacco,I’m focusing on lung health these days.,"Other, 0","NA, 99"
4001,0,0,21_tobacco,My fitness coach encourages tobacco-free habits.,"21_tobacco, 0",21_tobacco
4002,0,0,21_tobacco,I like the freedom of not being addicted to nicotine.,"21_tobacco, 0",21_tobacco
4003,1,1,21_tobacco,I sometimes smoke cigarettes.,"21_tobacco, 1",21_tobacco
4004,1,1,21_tobacco,I have to smoke cigarettes to release my pressure.,"21_tobacco, 1",21_tobacco
4005,1,1,21_tobacco,I vape a little bit.,"21_tobacco, 1",21_tobacco
4006,1,1,21_tobacco,I sometimes vape.,"21_tobacco, 1",21_tobacco
4007,1,0,21_tobacco,I don't smoke or vape at all.,"21_tobacco, 0",21_tobacco
4008,1,1,21_tobacco,I smoke occasionally when I’m stressed.,"21_tobacco, 1",21_tobacco
4009,1,1,21_tobacco,Sometimes I vape at parties but not regularly.,"21_tobacco, 1",21_tobacco
4010,1,1,21_tobacco,"I don’t smoke daily, just now and then.","21_tobacco, 1",21_tobacco
4011,1,1,21_tobacco,I have a cigarette once or twice a week.,"21_tobacco, 1",21_tobacco
4012,1,1,21_tobacco,I mostly avoid tobacco but give in during social events.,"21_tobacco, 1",21_tobacco
4013,1,1,21_tobacco,I only smoke when I’m drinking with friends.,"21_tobacco, 1",21_tobacco
4014,1,1,21_tobacco,"I try not to smoke, but I relapse occasionally.","21_tobacco, 1",21_tobacco
4015,1,1,21_tobacco,I vape when I’m anxious but try to limit it.,"21_tobacco, 1",21_tobacco
4016,1,1,21_tobacco,"I don’t consider myself a smoker, but I’ve had a few recently.","21_tobacco, 1",21_tobacco
4017,1,0,21_tobacco,It’s more of a weekend habit than a daily one.,"Other, 0","NA, 99"
4018,1,1,21_tobacco,I vape more when I’m under pressure at work.,"21_tobacco, 1",21_tobacco
4019,1,1,21_tobacco,It’s hard to quit entirely even though I want to.,"21_tobacco, 1",21_tobacco
4020,1,1,21_tobacco,"I’ve cut back, but I still have a few cigarettes each week.","21_tobacco, 1",21_tobacco
4021,1,1,21_tobacco,"I’m trying to stop, but I smoke once in a while.","21_tobacco, 1",21_tobacco
4022,1,1,21_tobacco,"I only smoke socially, not by myself.","21_tobacco, 1",21_tobacco
4023,1,1,21_tobacco,"I’m not addicted, but I do use tobacco occasionally.","21_tobacco, 1",21_tobacco
4024,1,1,21_tobacco,I’ve been using nicotine gum to cut back on smoking.,"21_tobacco, 1",21_tobacco
4025,1,1,21_tobacco,I’m mindful but haven’t completely quit yet.,"21_tobacco, 1",21_tobacco
4026,1,1,21_tobacco,"I don’t buy cigarettes, but I might take one from a friend.","21_tobacco, 1",21_tobacco
4027,1,1,21_tobacco,I only smoke on stressful days.,"21_tobacco, 1",21_tobacco
4028,1,1,21_tobacco,"I tell myself I’ll quit soon, but I’m not there yet.","21_tobacco, 1",21_tobacco
4029,1,1,21_tobacco,I vape once or twice a week to calm down.,"21_tobacco, 1",21_tobacco
4030,1,1,21_tobacco,Sometimes I vape late at night when I can’t sleep.,"21_tobacco, 1",21_tobacco
4031,1,0,21_tobacco,I have mixed feelings about quitting.,"Maybe, 0","NA, 99"
4032,1,0,21_tobacco,I’ve been thinking about quitting but haven’t made the move yet.,"Other, 0","NA, 99"
4033,1,1,21_tobacco,I hide my smoking because I’m ashamed of it.,"21_tobacco, 1",21_tobacco
4034,1,1,21_tobacco,I smoke in secret when I’m upset.,"21_tobacco, 1",21_tobacco
4035,1,1,21_tobacco,"I switched from cigarettes to vaping, but I still crave nicotine.","21_tobacco, 1",21_tobacco
4036,1,1,21_tobacco,I feel guilty after smoking.,"21_tobacco, 1",21_tobacco
4037,1,1,21_tobacco,I have a hard time saying no when others are smoking.,"21_tobacco, 1",21_tobacco
4038,1,2,21_tobacco,I want to quit smoking but keep falling back into it.,"21_tobacco, 2",21_tobacco
4039,1,1,21_tobacco,"I used to smoke more, now I limit it to social occasions.","21_tobacco, 1",21_tobacco
4040,1,1,21_tobacco,"I don’t consider myself addicted, just occasional use.","20_alcohol, 1",20_alcohol
4041,1,1,21_tobacco,Sometimes I lose track and smoke more than I intended.,"21_tobacco, 1",21_tobacco
4042,1,1,21_tobacco,"I vape with nicotine-free juice, but it still feels like a habit.","21_tobacco, 1",21_tobacco
4043,1,1,21_tobacco,I smoke a cigarette every few days.,"21_tobacco, 1",21_tobacco
4044,1,1,21_tobacco,"I feel better when I don’t smoke, but I still do occasionally.","21_tobacco, 1",21_tobacco
4045,1,1,21_tobacco,"I’ve set limits for myself, but I break them sometimes.","29_safe_sex, 1",29_safe_sex
4046,1,1,21_tobacco,I’m trying herbal cigarettes to cut down.,"21_tobacco, 1",21_tobacco
4047,1,1,21_tobacco,"I use tobacco alternatives, but it’s still a crutch.","21_tobacco, 1",21_tobacco
4048,1,1,21_tobacco,I have a small vape pen I use under stress.,"21_tobacco, 1",21_tobacco
4049,1,1,21_tobacco,I only smoke when I visit certain friends.,"21_tobacco, 1",21_tobacco
4050,1,1,21_tobacco,I vape once a week to relax after work.,"21_tobacco, 1",21_tobacco
4051,1,1,21_tobacco,I’m trying to distract myself with gum or candy instead of smoking.,"21_tobacco, 1",21_tobacco
4052,1,1,21_tobacco,"I avoid buying cigarettes, but I still use them if they’re around.","21_tobacco, 1",21_tobacco
4053,1,1,21_tobacco,"I set quit dates, but I haven’t followed through.","21_tobacco, 1",21_tobacco
4054,1,1,21_tobacco,I feel conflicted about smoking.,"21_tobacco, 1",21_tobacco
4055,1,1,21_tobacco,"My smoking is inconsistent—some weeks none, some weeks more.","21_tobacco, 1",21_tobacco
4056,1,1,21_tobacco,"I try to replace smoking with exercise, but it doesn’t always work.","21_tobacco, 1",21_tobacco
4057,1,1,21_tobacco,I sometimes vape to feel included socially.,"21_tobacco, 1",21_tobacco
4058,1,1,21_tobacco,I’m not proud of my smoking habit.,"21_tobacco, 1",21_tobacco
4059,1,0,21_tobacco,"It’s not a daily thing, but it’s still there.","Other, 0","NA, 99"
4060,1,1,21_tobacco,"I thought I quit, but I still vape sometimes.","21_tobacco, 1",21_tobacco
4061,1,1,21_tobacco,"I’m not dependent, but I do use tobacco from time to time.","21_tobacco, 1",21_tobacco
4062,1,1,21_tobacco,I use nicotine pouches occasionally.,"21_tobacco, 1",21_tobacco
4063,1,1,21_tobacco,Sometimes I borrow a vape from my roommate.,"21_tobacco, 1",21_tobacco
4064,1,1,21_tobacco,I try to keep my use private.,"20_alcohol, 1",20_alcohol
4065,1,1,21_tobacco,My therapist knows I smoke occasionally.,"21_tobacco, 1",21_tobacco
4066,1,1,21_tobacco,I try not to let smoking define me.,"21_tobacco, 1",21_tobacco
4067,1,1,21_tobacco,"It’s not ideal, but I’m managing my use.","20_alcohol, 1",20_alcohol
4068,1,2,21_tobacco,I’ve relapsed a few times in trying to quit.,"22_substance, 2",22_substance
4069,1,1,21_tobacco,I’m taking small steps to reduce my tobacco use.,"21_tobacco, 1",21_tobacco
4070,1,0,21_tobacco,I journal about my cravings to better manage them.,"32_coping, 0",32_coping
4071,1,1,21_tobacco,"I’ve reduced the frequency, but not completely stopped.","22_substance, 1",22_substance
4072,1,1,21_tobacco,I mostly vape flavored options without nicotine.,"21_tobacco, 1",21_tobacco
4073,2,2,21_tobacco,I smoke a lot of cigarettes per day.,"21_tobacco, 2",21_tobacco
4074,2,2,21_tobacco,I smoke 10 cigarettes per day.,"21_tobacco, 2",21_tobacco
4075,2,2,21_tobacco,I smoke a bag per day.,"22_substance, 2",22_substance
4076,2,2,21_tobacco,I smoke a lot every day.,"21_tobacco, 2",21_tobacco
4077,2,2,21_tobacco,I smoke a few bags per day.,"20_alcohol, 2",20_alcohol
4078,2,2,21_tobacco,I smoke a pack a day and can’t go without it.,"21_tobacco, 2",21_tobacco
4079,2,2,21_tobacco,I feel anxious if I don’t smoke.,"21_tobacco, 2",21_tobacco
4080,2,2,21_tobacco,I chain smoke when I’m upset.,"21_tobacco, 2",21_tobacco
4081,2,2,21_tobacco,I can’t get through the day without smoking.,"21_tobacco, 2",21_tobacco
4082,2,1,21_tobacco,I smoke first thing in the morning.,"21_tobacco, 1",21_tobacco
4083,2,2,21_tobacco,I’ve been coughing a lot because of smoking.,"21_tobacco, 2",21_tobacco
4084,2,1,21_tobacco,My family is concerned about how much I smoke.,"21_tobacco, 1",21_tobacco
4085,2,2,21_tobacco,I tried to quit but always go back.,"22_substance, 2",22_substance
4086,2,2,21_tobacco,I vape constantly throughout the day.,"21_tobacco, 2",21_tobacco
4087,2,2,21_tobacco,I use both cigarettes and a vape regularly.,"21_tobacco, 2",21_tobacco
4088,2,2,21_tobacco,I get irritable if I don’t have nicotine.,"21_tobacco, 2",21_tobacco
4089,2,2,21_tobacco,I spend a lot of money on cigarettes.,"21_tobacco, 2",21_tobacco
4090,2,2,21_tobacco,I can’t control how much I smoke.,"21_tobacco, 2",21_tobacco
4091,2,2,21_tobacco,"Even when I’m sick, I still smoke.","21_tobacco, 2",21_tobacco
4092,2,2,21_tobacco,I’ve developed a dependency on tobacco.,"21_tobacco, 2",21_tobacco
4093,2,2,21_tobacco,"I smoke indoors and outdoors, anytime I want.","21_tobacco, 2",21_tobacco
4094,2,1,21_tobacco,My room smells like smoke all the time.,"5_house, 1",5_house
4095,2,2,21_tobacco,I vape during meetings and at home.,"21_tobacco, 2",21_tobacco
4096,2,2,21_tobacco,I have physical cravings if I don’t smoke.,"21_tobacco, 2",21_tobacco
4097,2,2,21_tobacco,Smoking helps me get through the day.,"21_tobacco, 2",21_tobacco
4098,2,0,21_tobacco,"I know it’s bad, but I can’t stop.","Other, 0","NA, 99"
4099,2,2,21_tobacco,I’ve tried quitting so many times without success.,"21_tobacco, 2",21_tobacco
4100,2,2,21_tobacco,I get withdrawal symptoms without nicotine.,"21_tobacco, 2",21_tobacco
4101,2,2,21_tobacco,Smoking is my main way of coping.,"21_tobacco, 2",21_tobacco
4102,2,2,21_tobacco,"I smoke in front of my kids, and I feel bad about it.","21_tobacco, 2",21_tobacco
4103,2,2,21_tobacco,I finish a whole vape pod every day.,"21_tobacco, 2",21_tobacco
4104,2,1,21_tobacco,I feel dizzy when I try to stop smoking.,"21_tobacco, 1",21_tobacco
4105,2,2,21_tobacco,"I’ve been told to cut back, but I haven’t.","9_risk, 2",9_risk
4106,2,2,21_tobacco,I smoke while working and during breaks.,"21_tobacco, 2",21_tobacco
4107,2,2,21_tobacco,"Even in non-smoking areas, I sneak a puff.","21_tobacco, 2",21_tobacco
4108,2,2,21_tobacco,I go through two packs a day.,"21_tobacco, 2",21_tobacco
4109,2,2,21_tobacco,I can’t imagine life without smoking.,"21_tobacco, 2",21_tobacco
4110,2,2,21_tobacco,I smoke even in bed before sleeping.,"21_tobacco, 2",21_tobacco
4111,2,1,21_tobacco,My hands smell like tobacco all day.,"21_tobacco, 1",21_tobacco
4112,2,2,21_tobacco,"My doctor advised me to stop, but I haven’t been able to.","9_risk, 2",9_risk
4113,2,2,21_tobacco,"You know, I like to smoke when discussing business stuff every day.","21_tobacco, 2",21_tobacco
4114,2,2,21_tobacco,I wake up at night to smoke.,"21_tobacco, 2",21_tobacco
4115,2,2,21_tobacco,I’ve burned holes in clothes from smoking too much.,"21_tobacco, 2",21_tobacco
