idx,y_true,y_pred,dimension_label,response,raw
3613,2,1,18_support,"Recently, I feel more like a burden to them than someone they care about, although sometimes it takes effort to ask for help.","13_support, 1"
3614,2,2,18_support,"In the past few weeks, I’ve had to cut ties with my family because of toxic behavior, which makes me feel more secure.","9_family, 2"
3615,2,1,18_support,"Currently, Growing up, I never learned what support even feels like, but sometimes I wish they understood me better.","9_support, 1"
3616,2,1,18_support,"Recently, they see my struggles, but act like nothing’s wrong, even though we're in different cities.","13_support, 1"
3617,2,1,18_support,"Lately, they blame me for things that aren’t my fault, despite our differences in opinions.","13_social, 1"
3618,2,1,18_support,"In the past few weeks, they judge me more than they support me, especially when I'm going through a hard time.","13_support, 1"
3619,2,2,18_support,"Recently, Every time I reach out, they ignore or dismiss me, even though we're in different cities.","13_support, 2"
3620,2,2,18_support,"Currently, Growing up, I never learned what support even feels like, although sometimes it takes effort to ask for help.","9_support, 2"
3621,2,2,18_support,"Right now, We don’t talk anymore, so I have no one to rely on at home, especially when I'm going through a hard time.","9_support, 2"
3622,2,1,18_support,"Recently, they judge me more than they support me, which makes me feel more secure.","13_support, 1"
3623,2,1,18_support,"Right now, It feels like I’m invisible in my own family, even if I don't always express it.","9_family, 1"
3624,2,2,18_support,"In the past few weeks, I feel completely unsupported by my family, even though we're in different cities.","9_support, 2"
3625,2,1,18_support,"Right now, It feels like I’m invisible in my own family, even though we don’t talk every day.","9_family, 1"
3626,2,2,18_support,"Recently, My family always criticizes me instead of helping, especially when I'm going through a hard time.","9_support, 2"
3627,2,1,18_support,"In the past few weeks, Every time I reach out, they ignore or dismiss me, but sometimes I wish they understood me better.","13_support, 1"
3628,2,2,18_support,"Currently, We don’t talk anymore, so I have no one to rely on at home, despite our differences in opinions.","9_support, 2"
3629,2,1,18_support,"Lately, I’ve stopped expecting emotional support from them, though we have some disagreements.","13_support, 1"
3630,2,1,18_support,"Recently, they see my struggles, but act like nothing’s wrong, but sometimes I wish they understood me better.","13_support, 1"
3631,2,1,18_support,"In the past few weeks, I feel more like a burden to them than someone they care about.","13_support, 1"
3632,2,1,18_support,"Currently, they blame me for things that aren’t my fault, but sometimes I wish they understood me better.","13_support, 1"
3633,2,1,18_support,"Right now, they judge me more than they support me, but sometimes I wish they understood me better.","13_support, 1"
3634,2,2,18_support,"Recently, I feel completely unsupported by my family, but sometimes I wish they understood me better.","9_support, 2"
3635,2,1,18_support,"Lately, I feel more like a burden to them than someone they care about, despite our differences in opinions.","9_family, 1"
3636,2,1,18_support,"In the past few weeks, they judge me more than they support me, even though we don’t talk every day.","13_support, 1"
3637,2,2,18_support,"In the past few weeks, I’ve had to cut ties with my family because of toxic behavior, although sometimes it takes effort to ask for help.","9_family, 2"
3638,2,2,18_support,"Recently, We don’t talk anymore, so I have no one to rely on at home, although sometimes it takes effort to ask for help.","9_support, 2"
3639,2,1,18_support,"Lately, even when I was sick, no one checked in on me, which makes me feel more secure.","13_support, 1"
3640,2,1,18_support,"Recently, It feels like I’m invisible in my own family, even though we're in different cities.","9_family, 1"
3641,2,2,18_support,"Lately, I’ve had to cut ties with my family because of toxic behavior, even though we're in different cities.","9_family, 2"
3642,2,2,18_support,"Currently, Growing up, I never learned what support even feels like, which makes me feel more secure.","9_support, 2"
3643,2,1,18_support,"Lately, my family always criticizes me instead of helping, despite our differences in opinions.","9_support, 1"
3644,2,1,18_support,"Currently, I feel more like a burden to them than someone they care about, but sometimes I wish they understood me better.","13_support, 1"
3645,2,1,18_support,"In the past few weeks, Even when I was sick, no one checked in on me, even though we don’t talk every day.","13_support, 1"
3646,2,2,18_support,"Recently, I’ve had to cut ties with my family because of toxic behavior, although sometimes it takes effort to ask for help.","9_family, 2"
3647,2,1,18_support,"Currently, they blame me for things that aren’t my fault, although sometimes it takes effort to ask for help.","13_support, 1"
3648,2,2,18_support,"Lately, I feel completely unsupported by my family, although sometimes it takes effort to ask for help.","9_support, 2"
3649,2,1,18_support,"Currently, they see my struggles, but act like nothing’s wrong, but sometimes I wish they understood me better.","13_support, 1"
3650,2,1,18_support,"Currently, It feels like I’m invisible in my own family, even though we don’t talk every day.","9_family, 1"
3651,2,2,18_support,"Right now, growing up, I never learned what support even feels like, even though we're in different cities.","9_support, 2"
3652,2,1,18_support,"Recently, It feels like I’m invisible in my own family, which makes me feel more secure.","9_family, 1"
3653,2,2,18_support,I cannot get any support from my family.,"9_support, 2"
3654,2,2,18_support,No one in my family provides support to me.,"9_support, 2"
3655,2,1,18_support,No one in my family is really on my back.,"9_support, 1"
3656,2,2,18_support,I don't have family member on my side.,"9_support, 2"
3657,2,2,18_support,I never expect any support from my family.,"9_support, 2"
3658,2,2,18_support,My family only give me burden.,"9_support, 2"
3659,2,2,18_support,My parents are not supportive at all.,"9_support, 2"
3660,2,2,18_support,My family members are not supportive at all.,"9_support, 2"
3661,2,1,18_support,My wife is not supportive at all.,"9_support, 1"
3662,2,2,18_support,My husband is not supportive at all.,"9_support, 2"
3663,0,0,19_family_relationship,I get along well with my family.,"9_family, 0"
3664,0,0,19_family_relationship,I love my family.,"9_family, 0"
3665,0,0,19_family_relationship,My family is full of love.,"9_family, 0"
3666,0,0,19_family_relationship,I talk to my family a lot.,"3_talk, 0"
3667,0,0,19_family_relationship,I love my husband and we are sweet.,"9_family, 0"
3668,0,0,19_family_relationship,I love my wife and we are sweet.,"9_family, 0"
3669,0,0,19_family_relationship,I have a cute family.,"9_family, 0"
3670,0,0,19_family_relationship,The relationship with my family is good.,"9_family, 0"
3671,0,0,19_family_relationship,My family members get along well with each other.,"9_family, 0"
3672,0,0,19_family_relationship,"I feel very close to my family, and we share everything.","9_family, 0"
3673,0,0,19_family_relationship,My parents and I talk almost every day and get along well.,"9_family, 0"
3674,0,0,19_family_relationship,I enjoy spending holidays and weekends with my family.,"9_family, 0"
3675,0,0,19_family_relationship,There’s a strong bond between me and my siblings.,"9_family, 0"
3676,0,0,19_family_relationship,We support each other no matter what happens.,"13_support, 0"
3677,0,0,19_family_relationship,I feel loved and accepted by my family members.,"9_family, 0"
3678,0,0,19_family_relationship,My family makes me feel safe and understood.,"9_support, 0"
3679,0,0,19_family_relationship,We enjoy family dinners and outings together.,"9_family, 0"
3680,0,0,19_family_relationship,My children and I spend quality time together regularly.,"9_family, 0"
3681,0,0,19_family_relationship,"Even if we argue sometimes, we always resolve things calmly.","9_family, 0"
3682,0,0,19_family_relationship,We laugh a lot and have fun when we're together.,"13_social, 0"
3683,0,0,19_family_relationship,I trust my family deeply and feel grateful for them.,"9_family, 0"
3684,0,0,19_family_relationship,My family listens when I need someone to talk to.,"9_support, 0"
3685,0,0,19_family_relationship,My partner and I communicate well and care deeply for each other.,"14_comfortable, 0"
3686,0,0,19_family_relationship,"In the past year, I enjoy spending holidays and weekends with my family.","9_family, 0"
3687,0,0,19_family_relationship,"Lately, my parents and I talk almost every day and get along well.","9_family, 0"
3688,0,0,19_family_relationship,"In the past year, my family listens when I need someone to talk to.","9_support, 0"
3689,0,0,19_family_relationship,"Nowadays, my family makes me feel safe and understood.","9_support, 0"
3690,0,1,19_family_relationship,"Lately, even if we argue sometimes, we always resolve things calmly, and I’ve been debating whether to reach out again.","13_social, 1"
3691,0,0,19_family_relationship,"Recently, I have a respectful and caring relationship with my spouse and we are practicing celebrating birthdays and holidays together no matter how busy we are.","9_family, 0"
3692,0,0,19_family_relationship,"Recently, we support each other no matter what happens, and I’ve been debating whether to reach out again.","13_support, 0"
3693,0,1,19_family_relationship,"In the past year, we laugh a lot and have fun when we're together, and it’s one of the hardest parts of my life right now.","13_social, 1"
3694,0,0,19_family_relationship,"Nowadays, I feel loved and accepted by my family members, but we still try to celebrate birthdays and holidays together.","9_support, 0"
3695,0,0,19_family_relationship,"Lately, my partner and I communicate well and care deeply for each other, and it’s one of the happiest parts of my life right now.","9_family, 0"
3696,0,1,19_family_relationship,"To be honest, my family makes me feel safe and understood, and we haven’t been able to repair the trust yet.","9_family, 1"
3697,0,0,19_family_relationship,"To be honest, my parents and I talk almost every day and get along well, which never makes me feel isolated even when I’m with them.","9_family, 0"
